loan_amnt,int_rate,annual_inc,dti,revol_util,total_acc,open_acc,inq_last_6mths,actual,risk_score
25000,12.98,68000.0,24.53,24.8,29,15,2,0,0.4352735658883255
5000,12.98,22000.0,22.75,64.9,4,4,0,0,0.4917791637352355
20000,22.35,80000.0,25.32,39.7,21,12,0,0,0.4072870127094039
10000,6.46,55000.0,21.99,41.1,12,9,0,0,0.3628879315547266
10000,6.11,75000.0,1.55,26.6,6,4,2,0,0.7761449791380578
7000,8.81,87500.0,14.28,42.5,44,11,1,0,0.6883166722429833
20000,11.8,112000.0,29.68,88.1,43,5,0,0,0.7082891264899704
31000,10.33,83000.0,18.78,23.2,26,17,0,0,0.18826144656515767
5000,11.06,43000.0,32.26,21.2,18,14,1,0,0.34640475892325123
7500,11.8,35000.0,26.06,58.1,16,14,0,0,0.2094070701143538
9000,6.46,54000.0,8.67,7.7,16,8,0,0,0.5230613187056701
5250,8.19,51000.0,15.76,11.9,12,10,0,0,0.4166198491009123
3600,14.47,25000.0,24.96,17.8,11,9,0,0,0.43527284672214833
4000,20.89,50000.0,19.42,43.0,18,9,2,0,0.7129167929120445
5000,15.02,24300.0,22.42,34.5,11,5,0,0,0.5724380332445007
11500,6.46,75000.0,10.46,24.7,14,8,0,0,0.49435865454333283
30000,16.91,60000.0,33.64,66.2,25,14,0,0,0.20534726478937695
40000,6.46,185000.0,9.74,77.6,13,7,0,0,0.4605943892543752
12000,10.47,65000.0,14.29,55.2,10,7,1,0,0.5513702031916593
15000,6.11,129000.0,3.16,43.6,16,8,1,0,0.6444288798582455
35000,10.33,108000.0,11.77,92.9,11,9,0,0,0.28666901274827383
20000,7.56,88000.0,21.08,53.7,24,13,0,0,0.28403785140674986
5750,16.14,36000.0,23.47,43.0,12,11,1,0,0.43252366736315295
8000,15.02,39000.0,33.42,40.8,21,9,1,0,0.5409731104332173
9000,15.02,49000.0,14.57,55.4,9,7,0,0,0.4777740399765106
35000,10.08,250000.0,7.7,43.9,30,12,2,0,0.7520383045169761
15000,8.19,65000.0,11.12,17.1,17,12,1,0,0.4363345169805964
10000,8.19,50000.0,16.73,13.4,14,11,1,0,0.45086134385700233
10000,12.73,30000.0,9.64,49.1,9,8,0,0,0.40888896371200983
12000,7.02,87000.0,27.5,11.9,34,11,0,0,0.5126598787239612
10000,6.46,63000.0,12.63,53.8,16,7,2,0,0.6628928345841237
8500,23.4,40000.0,20.91,40.9,44,12,2,0,0.7470555700754441
10000,7.02,50000.0,8.44,1.0,15,10,1,0,0.5316783145620657
25000,16.14,50000.0,32.29,67.1,26,18,0,0,0.12390369506049223
20000,10.72,85904.0,2.08,18.5,38,11,1,0,0.6663934040416032
6400,8.81,95000.0,15.27,57.8,22,12,0,0,0.39524160759407
6475,11.31,58000.0,20.7,53.5,26,14,0,0,0.3073139127027214
1000,15.02,46595.0,12.26,18.4,36,9,2,0,0.8203063780831561
18000,8.81,75000.0,21.76,32.4,17,9,0,0,0.41889127380507973
5500,14.47,45000.0,0.72,10.7,8,5,0,0,0.6651343746586331
7000,8.19,30000.0,34.4,77.8,11,7,0,0,0.3373705687250701
4200,14.47,92000.0,36.2,84.4,28,11,0,0,0.43096784138045013
10000,20.89,48000.0,28.85,9.4,9,4,1,0,0.7507180294800951
35000,10.47,78000.0,14.15,4.1,19,12,1,0,0.4011126607852073
12800,11.31,84000.0,12.43,29.7,33,17,2,0,0.47734045522093727
12000,8.81,74000.0,27.41,55.3,28,7,0,0,0.554238864488848
35000,17.97,68574.94,25.36,13.5,33,12,0,0,0.4083931846020141
22000,7.56,166000.0,17.75,28.8,26,14,0,0,0.40260474969545346
4000,12.98,35000.0,6.58,66.3,7,7,0,0,0.4535032108305291
26650,13.56,112470.0,8.88,31.1,9,6,1,0,0.6561567337764111
11525,14.47,52000.0,24.56,74.0,37,14,0,0,0.3275906472410914
1800,26.31,80000.0,27.98,29.0,21,19,3,0,0.53303508555485
40000,15.02,50000.0,8.81,50.2,6,4,0,0,0.44537035197741454
35000,10.33,150000.0,6.92,29.8,31,10,0,0,0.5571254557925751
12000,27.27,26400.0,48.82,45.1,15,10,0,0,0.37793468211969317
10000,8.46,30000.0,16.96,67.5,5,3,0,0,0.5009250605588944
15000,19.92,21600.0,27.22,28.6,17,12,0,0,0.31833157097475645
10000,16.14,17414.0,21.57,52.0,16,14,0,0,0.22046554411518768
12500,7.84,47750.0,19.4,39.8,8,6,0,0,0.44981571312435775
1000,10.72,48000.0,6.2,24.0,12,10,0,0,0.456602658702633
30000,11.8,55000.0,33.75,73.7,12,8,0,0,0.2723346618666616
15000,11.55,158000.0,2.39,0.4,19,7,0,0,0.754874398080051
15000,8.81,125000.0,15.03,76.0,19,14,0,0,0.27783905421511357
3500,16.91,80000.0,13.37,22.9,16,13,0,0,0.4307535296432541
8000,12.73,16000.0,20.71,20.2,36,13,0,0,0.4065384433182337
10000,8.19,98886.0,27.28,12.3,35,22,2,0,0.3024945562476307
5000,7.56,75000.0,17.76,37.9,15,11,0,0,0.3817836209246578
12000,7.02,45000.0,13.01,0.8,11,7,0,0,0.5046640460810745
15700,16.91,55000.0,0.0,0.0,6,1,1,0,0.8408497014983249
8000,22.35,24000.0,19.46,53.2,8,8,0,0,0.44616899185765846
10000,8.19,84000.0,24.16,37.6,30,17,0,0,0.2441576449113386
35000,13.56,125000.0,16.13,27.0,22,12,3,0,0.6529534317287206
6025,10.47,40000.0,22.86,27.6,25,16,0,0,0.24216434253104666
8000,6.46,47000.0,7.94,49.3,13,7,1,0,0.560284677341558
18000,25.34,80000.0,18.97,72.3,17,5,0,0,0.6538900591667121
20000,22.35,30000.0,10.76,57.7,4,3,1,0,0.6698809081581006
15000,13.56,80000.0,28.83,61.5,16,10,0,0,0.36626362314663513
10000,11.31,120000.0,24.65,73.7,47,24,1,0,0.20447753478712752
5000,8.81,40000.0,20.22,17.1,7,6,0,0,0.5136359822117521
18000,19.92,54000.0,37.76,65.4,10,5,0,0,0.49133869575431705
10000,27.27,46000.0,11.74,62.4,42,15,0,0,0.4666386600812304
12000,11.55,75000.0,9.44,18.7,16,11,1,0,0.5284685203293926
24000,13.56,120000.0,28.24,27.0,45,27,0,0,0.09868916778542074
15000,15.02,47000.0,29.01,44.1,20,10,0,0,0.38416837874798077
13000,22.35,25300.0,28.56,49.0,17,9,0,0,0.4299893410041162
2500,10.72,47000.0,6.82,24.3,9,5,1,0,0.7080883304829616
28000,19.92,68000.0,5.63,52.2,6,5,0,0,0.5363127048775487
2500,10.72,30330.0,11.83,68.8,13,9,0,0,0.381604484933825
13000,16.14,42000.0,12.09,37.2,12,11,0,0,0.3543625310969827
14400,8.19,59260.0,18.27,43.0,44,17,0,0,0.278955137326098
4000,11.8,45000.0,16.0,40.6,17,12,0,0,0.3502389884217781
15000,16.91,52000.0,23.82,10.2,58,47,5,0,0.03785788543161326
12000,17.97,75000.0,15.55,40.7,38,20,1,0,0.32172829922598783
35000,17.97,21000.0,75.49,51.2,14,13,0,0,0.10634537830143889
5400,16.14,125000.0,11.51,82.6,21,14,1,0,0.47275797188995033
15000,17.97,65000.0,11.21,43.6,17,11,0,0,0.4168053287695459
4800,26.31,119000.0,3.85,73.4,10,4,1,0,0.8396069008808232
7500,8.19,68000.0,15.48,12.2,13,10,2,0,0.6202020176931257
10000,18.94,70000.0,38.16,32.9,28,22,1,0,0.1835667624752613
15000,10.08,90000.0,18.19,51.3,30,17,0,0,0.23684250333833787
20000,13.56,69120.0,8.32,57.0,17,10,0,0,0.3891233276285312
40000,10.08,205000.0,8.51,35.2,22,18,1,0,0.3103854691350366
20000,16.91,75000.0,6.71,25.6,31,11,1,0,0.628600149954063
7000,11.31,29000.0,9.02,28.7,6,4,1,0,0.6746238872632078
35000,6.46,130000.0,25.43,7.5,27,14,1,0,0.38972413902521064
32000,10.33,25000.0,91.84,78.2,20,9,0,0,0.14113841128729646
5500,7.02,36000.0,17.33,15.1,18,17,0,0,0.18461341138112924
4000,8.81,109000.0,3.34,38.5,28,13,0,0,0.4920498128977296
20000,6.11,85000.0,9.64,30.4,11,7,0,0,0.47514895253425704
20000,6.67,50000.0,23.12,46.5,19,10,0,0,0.3089206624974273
35000,14.47,68500.0,9.55,33.3,17,10,1,0,0.4466057739066143
20000,11.55,96000.0,21.21,4.4,15,12,0,0,0.37598675853654756
20000,14.47,100000.0,7.8,71.8,19,13,0,0,0.3174022244163333
14400,10.72,225000.0,11.95,66.8,25,10,0,0,0.6562631920919516
16000,12.98,56000.0,12.11,51.6,16,12,0,0,0.30472914539523704
16000,11.31,60000.0,6.04,69.5,7,4,0,0,0.5354672538517069
30000,8.81,76232.0,17.03,50.9,21,12,0,0,0.2643472888075528
35000,15.02,225000.0,23.27,98.0,22,13,0,0,0.36674754287523254
16000,6.46,45000.0,3.95,20.7,12,7,0,0,0.4756908355396658
12000,8.19,75000.0,13.54,67.9,21,10,2,0,0.576205519612431
21000,15.02,115000.0,5.25,20.9,8,8,1,0,0.6395526507403972
7000,14.47,40000.0,24.48,37.0,22,6,0,0,0.6082937347053716
8000,10.72,39715.0,21.13,55.0,8,8,1,0,0.46352024544358755
3200,23.4,36000.0,12.9,83.6,16,4,0,0,0.6750633122239106
2725,12.98,32000.0,12.53,7.8,13,11,1,0,0.5115158709233091
16800,10.47,180000.0,31.66,74.6,68,28,0,0,0.15903725345911657
4000,16.91,80000.0,8.46,60.3,7,6,0,0,0.5980145118607562
35000,7.21,75000.0,24.61,72.3,16,9,0,0,0.2578718742743397
24000,12.98,50000.0,20.64,17.7,12,7,2,0,0.6380901538403585
4000,7.02,50500.0,14.64,29.6,20,12,0,0,0.3633297157750667
40000,7.21,150000.0,6.99,26.0,16,12,1,0,0.41789900566534477
10000,7.56,58240.0,12.96,33.4,14,5,0,0,0.5862806943556704
35000,17.97,57000.0,18.86,58.1,30,8,0,0,0.4726976730469047
10500,11.8,61000.0,26.58,8.1,32,17,1,0,0.36312748718974613
35000,10.72,87500.0,17.23,19.4,34,3,1,0,0.8073976268570864
25000,11.8,145000.0,22.25,50.5,17,7,0,0,0.5617687581293548
6000,18.94,71200.0,8.26,77.0,8,6,1,0,0.6577527160780888
10500,12.98,76000.0,14.27,61.0,11,11,0,0,0.34195791268183345
30000,20.89,60000.0,20.0,49.1,50,11,1,0,0.645978823236645
30000,6.11,67000.0,17.07,30.5,11,11,0,0,0.24113651850156423
32000,11.8,65000.0,11.36,39.2,11,2,0,0,0.6117562793056808
14000,7.56,61000.0,10.82,20.0,11,6,0,0,0.536646773693783
3000,15.02,96000.0,26.88,97.6,24,14,0,0,0.3070505943901125
10000,10.47,96000.0,20.14,53.0,36,11,1,0,0.6167856129817335
5000,6.46,40000.0,23.76,26.4,34,24,1,0,0.12639539441811656
8625,10.33,27600.0,28.97,17.4,16,7,1,0,0.5804961587822796
7000,10.72,40000.0,31.92,33.1,12,8,0,0,0.4159291503406337
15000,14.47,27000.0,0.67,0.2,12,4,0,0,0.6752137681094298
15000,24.37,75000.0,32.4,39.5,32,12,1,0,0.5925174303331787
19850,16.91,24000.0,48.15,62.3,5,3,0,0,0.4383429986236988
35000,6.11,134000.0,5.04,17.5,19,11,0,0,0.4004276064164338
14500,20.89,151000.0,15.61,61.1,20,10,1,0,0.6781549070191564
18000,16.91,66000.0,2.69,44.3,24,5,1,0,0.7703927596717235
10000,8.81,74000.0,4.83,48.8,8,3,0,0,0.6497541225133406
16100,16.14,35000.0,27.26,23.2,36,13,0,0,0.3993311375262191
10000,18.94,23000.0,37.32,55.3,12,6,0,0,0.46920270102637895
10200,16.91,75000.0,9.22,52.4,9,6,0,0,0.5848401704408157
8000,16.14,12000.0,5.0,27.1,4,4,0,0,0.5942995341842501
5000,8.81,82000.0,15.13,57.2,21,11,0,0,0.41714755766537875
16000,7.56,407816.0,4.41,39.3,35,23,1,0,0.6015387682374904
13000,16.14,36000.0,23.17,41.4,7,6,2,0,0.655164624926374
3025,16.14,31000.0,20.63,14.0,14,11,0,0,0.4176365233039708
40000,10.08,35000.0,55.8,31.3,28,17,0,0,0.08964156446212668
24000,11.8,180000.0,37.56,76.7,50,33,1,0,0.056890528738547615
30000,16.91,40000.0,1.86,48.0,5,4,1,0,0.601544353195801
23000,11.31,51598.32,19.71,42.0,13,11,0,0,0.2727784240090304
12500,13.56,36600.0,22.3,39.1,17,12,0,0,0.30120851860209535
17000,12.73,72000.0,25.33,32.2,70,17,1,0,0.5819894186915355
25000,13.56,85280.0,10.39,16.1,25,9,1,0,0.6377121063764869
35000,11.06,170000.0,21.83,41.3,31,16,1,0,0.3848263733568875
1000,11.8,96000.0,14.05,79.2,49,20,2,0,0.4623033571660334
16000,10.72,54000.0,5.02,56.8,4,3,0,0,0.5653151067584359
40000,11.55,57680.0,46.71,56.4,34,12,0,0,0.2275431972291272
6000,11.31,91750.0,17.28,13.9,17,13,1,0,0.49639435149713196
1800,17.97,65000.0,14.73,61.1,15,7,0,0,0.593782267132393
6500,11.8,83500.0,15.67,25.5,17,10,1,0,0.5914159427005078
12000,6.46,43000.0,23.11,89.2,15,7,0,0,0.35357569732368616
15000,7.02,43000.0,22.58,26.1,18,15,0,0,0.19185267549631896
40000,16.14,96000.0,28.75,28.0,37,21,1,0,0.1838958533048864
4000,17.97,86000.0,5.39,51.7,8,3,1,0,0.8096844284067284
1200,10.33,32000.0,30.2,19.2,21,17,2,0,0.3432696294851683
1000,24.37,40000.0,21.27,51.4,13,5,0,0,0.6720328076673517
5150,8.81,66000.0,21.51,22.6,26,17,0,0,0.24881858512647423
16000,10.08,20000.0,11.3,4.2,30,17,0,0,0.227081411502044
30000,14.47,57000.0,19.35,45.6,36,12,1,0,0.46216830816851395
5000,7.02,25000.0,27.12,6.3,10,5,0,0,0.5400665427484347
24000,10.08,113000.0,16.75,30.2,28,9,0,0,0.5496808172122507
11000,20.89,96000.0,19.34,50.6,72,22,1,0,0.5071756078116766
9000,14.47,70000.0,39.6,18.8,41,27,2,0,0.16647236237775914
24000,15.02,98000.0,15.67,33.5,12,8,0,0,0.490180551462701
2100,16.91,65300.0,16.96,65.1,16,10,1,0,0.5494758043194923
11000,8.81,68000.0,12.58,50.6,30,13,0,0,0.36726810331641574
24000,24.37,70000.0,26.66,77.5,20,12,1,0,0.40503763826019346
11000,15.02,60000.0,5.08,42.6,21,10,0,0,0.49238877263274944
3000,16.14,65000.0,6.79,30.0,22,12,3,0,0.7464625808562545
15000,8.81,32000.0,34.25,23.8,48,16,0,0,0.29729553436408684
5000,16.14,95000.0,14.45,49.6,19,7,0,0,0.6533816112014492
4000,11.8,13128.0,28.34,18.2,5,5,1,0,0.5972450987821174
6000,12.98,60000.0,3.02,34.0,8,7,0,0,0.5522024136095985
4800,15.02,20000.0,25.45,19.1,21,10,1,0,0.5446597517909896
25000,15.02,110000.0,9.5,76.8,13,4,0,0,0.6140338237079114
30000,10.72,105000.0,25.43,77.2,21,12,0,0,0.2586822907620195
24400,24.37,125000.0,29.03,92.9,48,12,0,0,0.5596264939078023
30000,7.84,260000.0,24.65,89.2,30,15,0,0,0.37492059537495
14000,15.02,72000.0,25.24,98.2,21,10,1,0,0.44220442076849364
24000,8.19,45500.0,27.38,21.8,30,16,0,0,0.19588099446156224
28300,16.91,67000.0,28.66,78.7,11,5,0,0,0.4420688906002789
10000,20.89,60000.0,3.02,87.5,5,3,0,0,0.6415496223275934
14000,17.97,88691.0,11.38,93.3,12,5,0,0,0.5816297963950855
15000,14.47,78000.0,7.89,67.9,4,3,0,0,0.608901284619312
14400,10.47,52000.0,21.42,48.0,14,13,0,0,0.2339989170780338
22000,12.98,60000.0,11.84,8.9,11,6,1,0,0.6418065785341094
15000,8.19,170560.0,31.8,39.2,63,29,0,0,0.13899297903910376
20000,10.33,100000.0,14.08,45.0,23,15,1,0,0.34968548975584074
24000,11.31,90000.0,20.37,49.2,21,10,0,0,0.39376019479803986
4000,11.31,75000.0,4.62,24.8,10,9,0,0,0.5161781800508739
35000,14.47,110000.0,20.02,76.5,35,12,0,0,0.3661375300779891
1400,17.97,24346.0,1.23,4.7,6,5,0,0,0.6757236032428532
15500,11.8,60000.0,24.44,10.6,23,14,1,0,0.39408517838502527
7000,6.46,48000.0,29.29,10.4,27,12,0,0,0.3839793533331895
35000,11.8,120000.0,25.35,80.2,23,14,1,0,0.27870752992384623
20000,13.56,500000.0,4.04,90.9,8,6,0,0,0.915354639510836
5800,8.19,60000.0,19.38,44.2,30,13,0,0,0.37047599939450304
11000,17.97,42000.0,22.6,97.0,12,6,0,0,0.45129956183284115
35000,10.72,318427.9,19.03,86.0,15,14,0,0,0.4128282108355443
25000,8.19,175000.0,11.66,24.1,63,30,1,0,0.18399712751955616
12000,7.56,61500.0,25.95,51.3,28,12,0,0,0.3371521585254705
30000,19.92,104000.0,11.42,32.4,24,11,0,0,0.4820869995043947
10000,16.14,46000.0,7.25,54.2,22,9,1,0,0.59917052048066
22000,18.94,60000.0,12.4,19.1,18,15,0,0,0.2784823817014636
16000,12.98,39000.0,34.43,24.1,16,7,0,0,0.46379826787266004
15000,10.72,45000.0,33.79,70.0,15,10,0,0,0.2714436833231738
15000,11.55,72000.0,6.66,33.7,20,15,1,0,0.3582854351106886
8500,12.98,56000.0,21.73,34.6,39,10,1,0,0.6686091277485442
10000,11.55,35520.0,9.8,51.4,10,8,0,0,0.4107031078859402
12000,17.97,63000.0,18.95,33.0,22,17,1,0,0.31780278348108026
8000,11.8,35000.0,7.2,5.3,19,9,0,0,0.529540741411423
3300,24.37,24000.0,3.0,87.0,4,2,0,0,0.6791405100904288
19000,8.81,53000.0,11.25,11.2,30,9,0,0,0.5348221435728027
35000,15.02,120000.0,23.85,85.5,54,28,0,0,0.06567004548067307
1400,19.92,40000.0,17.07,25.4,6,6,3,0,0.8229525277668525
10000,16.91,35000.0,18.52,56.3,11,8,0,0,0.4284477186417388
6000,13.56,57200.0,12.99,34.0,16,11,0,0,0.421090818868066
10000,10.33,75000.0,24.5,7.1,26,13,0,0,0.4085936918345959
10000,6.46,45000.0,25.68,35.5,21,14,0,0,0.23383743423517928
16000,22.35,62000.0,18.68,57.9,31,15,0,0,0.3390935630223721
14000,16.14,58260.0,28.61,59.7,10,8,0,0,0.3996930967714829
30000,16.91,78000.0,19.85,29.5,21,12,0,0,0.3453618632548978
34425,11.55,249000.0,8.79,32.3,30,18,1,0,0.4687919799994075
4500,8.81,25000.0,7.83,7.0,8,6,0,0,0.5488791530038122
25000,10.72,80000.0,26.22,9.8,23,12,0,0,0.35606978461024535
5000,16.14,31200.0,16.12,82.1,5,4,0,0,0.5251126792353586
13000,10.72,56000.0,8.74,65.5,4,3,0,0,0.5596081351514947
15000,23.4,80000.0,17.28,92.9,31,7,1,0,0.7218718090875841
13000,15.02,225000.0,0.9,25.9,7,6,0,0,0.7934489974778312
12075,16.14,87000.0,37.93,27.5,60,33,1,0,0.08514814877611848
1000,7.02,70000.0,14.13,34.7,16,5,0,0,0.6511967311604883
22775,11.8,80000.0,19.1,49.8,14,7,0,0,0.46254853497581694
16000,11.31,68000.0,14.15,31.3,18,4,1,0,0.7414696555369871
14500,11.8,180000.0,13.85,32.3,34,24,1,0,0.25942203828752514
16000,8.81,106000.0,16.73,43.4,44,19,0,0,0.2700999568236416
15000,12.98,85000.0,26.32,53.6,31,24,2,0,0.16990953826375915
30000,10.33,100000.0,16.34,44.5,40,17,0,0,0.25737297278965493
14000,13.56,74500.0,24.91,71.8,14,8,2,0,0.6034527074598823
20000,27.27,73000.0,32.11,50.2,24,13,0,0,0.3818894415758643
16000,12.98,36000.0,1.07,2.7,4,2,0,0,0.6896069264788165
17000,27.27,52000.0,41.1,70.3,39,9,1,0,0.6633372636467927
6000,14.47,28380.0,26.93,16.8,13,9,1,0,0.5312387857063524
3300,10.72,30000.0,26.32,14.8,13,7,0,0,0.5124634921087748
10000,10.47,89000.0,9.3,25.1,14,5,2,0,0.8118032953477866
20000,8.19,80000.0,12.98,51.4,14,10,1,0,0.4309361495400503
10000,23.4,65000.0,29.03,60.3,16,11,0,0,0.4050788247817538
20000,16.14,55000.0,23.19,30.5,31,16,0,0,0.2669279306446371
27000,7.02,93218.32,9.84,14.9,27,8,0,0,0.5574565110312182
9000,15.02,28000.0,24.3,35.3,8,7,0,0,0.44869420058684284
20000,13.56,50000.0,15.39,41.5,23,6,0,0,0.5731146586434244
7000,7.21,48000.0,6.73,0.0,28,9,0,0,0.5915641581673774
13000,11.06,55000.0,27.51,37.8,25,11,0,0,0.3844911046587496
30000,15.02,88000.0,15.0,69.7,26,14,1,0,0.3363608884433549
6000,8.46,52000.0,14.29,20.6,41,12,1,0,0.6191493149422818
10000,8.19,63000.0,23.89,26.3,24,19,0,0,0.15751611942427268
10000,6.46,87000.0,3.5,80.8,4,2,0,0,0.6148596849230914
5000,7.84,34000.0,25.77,62.1,10,6,0,0,0.42784468234274337
20000,19.92,55000.0,11.74,38.7,12,7,0,0,0.5260141038247
25000,8.19,150000.0,12.95,49.6,27,11,0,0,0.47335566697711684
18000,12.98,56000.0,36.8,39.3,39,19,0,0,0.1787766270281527
10000,22.35,140000.0,4.8,39.0,9,3,0,0,0.823767653972819
7500,10.33,38000.0,27.7,60.5,23,6,0,0,0.5305915940481765
12000,17.97,62000.0,45.32,71.5,23,11,1,0,0.4289436990248373
18000,19.92,143000.0,23.95,61.1,44,15,2,0,0.6777320918257608
15000,8.46,9600.0,483.88,12.9,55,12,0,0,0.00981311290032502
30000,26.31,72000.0,10.55,28.0,34,14,0,0,0.4419138351279909
7000,8.81,104000.0,12.89,46.7,35,19,1,0,0.33378278485598256
20000,14.47,165000.0,7.03,61.0,48,12,0,0,0.6684365313713656
20000,12.98,43000.0,36.78,72.6,22,12,0,0,0.2301057134318331
10000,8.81,65000.0,18.89,14.3,34,17,0,0,0.28911905869060395
7000,11.8,57000.0,28.61,24.8,20,11,1,0,0.4984887261204596
25000,11.31,150000.0,14.13,61.6,24,12,0,0,0.4129606958596807
3200,11.31,69200.0,7.82,51.2,5,4,0,0,0.6250965011381081
17000,11.06,100000.0,18.56,26.0,45,20,2,0,0.4317589688740013
14000,13.56,32000.0,17.4,19.7,9,9,0,0,0.38844164608491044
15000,14.47,80500.0,12.28,37.8,29,17,2,0,0.4439112630698188
37000,18.94,104000.0,34.86,35.1,33,20,3,0,0.3518517623547476
5000,8.81,122000.0,14.28,64.9,26,16,0,0,0.3071756631383411
6000,7.21,80000.0,9.29,30.3,8,5,0,0,0.6081258150759502
20000,7.21,120000.0,6.93,39.3,24,7,0,0,0.6188791479101791
20000,15.02,100000.0,20.06,83.0,19,11,0,0,0.34967565385122207
40000,7.56,125000.0,2.45,2.2,9,5,0,0,0.5781132395975821
5000,10.33,50000.0,5.81,81.0,6,3,1,0,0.6695374780914195
20000,15.02,200000.0,8.79,58.3,25,12,0,0,0.5688066530792488
24000,10.33,87000.0,17.48,53.0,20,13,0,0,0.2692859515451455
5500,16.91,50000.0,7.13,44.8,8,7,0,0,0.5418232481284808
6025,14.47,53000.0,12.18,3.8,18,11,0,0,0.48897392669024226
16000,19.92,92000.0,16.01,46.7,42,11,1,0,0.7072227688934191
25000,15.02,71500.0,24.47,12.9,18,15,1,0,0.3150929632190109
23000,11.8,40000.0,18.54,28.1,19,12,0,0,0.2845387526511405
27000,11.8,70000.0,24.58,61.7,22,15,0,0,0.17957234809020964
15000,15.02,117500.0,14.49,60.5,16,10,0,0,0.4693737366395827
32000,16.91,125000.0,14.84,78.8,33,13,0,0,0.3767157974329406
4000,7.02,160000.0,7.62,28.1,14,7,0,0,0.697543638903309
15000,17.97,77000.0,17.89,51.4,52,23,0,0,0.2048962650085422
26000,8.81,90000.0,14.99,26.6,17,9,1,0,0.5194379012701821
18500,14.47,75000.0,31.46,20.1,44,11,0,0,0.5665629321175354
4500,23.4,32160.0,31.68,82.6,14,7,3,0,0.7427324423492317
1000,23.4,107000.0,11.88,91.9,9,4,0,0,0.7235945627461831
30000,7.56,400000.0,1.75,56.3,14,8,0,0,0.8146167341642714
18500,8.19,65000.0,23.36,47.6,22,13,1,0,0.3358963644263591
14000,6.46,117000.0,28.31,21.4,22,17,1,0,0.29843956127411997
15000,13.56,68000.0,13.85,34.8,10,7,1,0,0.5996777074381262
10000,16.14,31000.0,30.66,61.0,15,9,2,0,0.549606066247431
20000,8.19,100000.0,22.15,22.4,30,19,1,0,0.25504494252285265
30000,12.73,108000.0,21.69,63.0,27,13,0,0,0.30372515896935287
40000,16.91,85000.0,20.18,27.3,22,14,2,0,0.4134462998615025
25000,24.37,185000.0,8.5,60.6,20,5,0,0,0.7975959273204662
7000,7.84,48120.0,2.52,22.3,7,4,0,0,0.623279514839554
20000,20.89,225000.0,14.2,73.2,31,17,0,0,0.4521772383400559
40000,11.55,95000.0,23.47,10.0,53,27,0,0,0.08596581127161758
8000,6.11,105000.0,4.66,71.5,7,5,1,0,0.6508245151669995
10000,10.72,78000.0,17.49,21.1,28,14,0,0,0.38430239189234205
10000,10.33,80000.0,13.53,60.4,18,10,0,0,0.41859631054927887
4000,17.97,42000.0,27.06,32.4,18,7,1,0,0.6730613914009659
25000,19.92,90000.0,21.77,59.6,50,15,0,0,0.435283794911809
25000,16.14,86000.0,25.2,26.7,17,13,0,0,0.304653907010722
40000,15.02,140000.0,26.35,55.0,51,21,0,0,0.19942929735059395
15000,18.94,52000.0,23.49,90.1,24,9,0,0,0.4259099991378385
2400,8.19,42240.0,2.5,16.6,7,5,0,0,0.610250234561486
10000,17.97,48000.0,15.48,35.4,30,11,1,0,0.6027615716936104
20000,6.67,75000.0,8.01,19.0,18,11,0,0,0.37629905416099024
40000,15.02,90000.0,26.77,17.7,19,8,0,0,0.44488195483325
12000,13.56,38000.0,10.33,23.9,17,7,0,0,0.555364017122687
24000,8.19,83000.0,12.91,51.1,14,9,0,0,0.3669159696648697
8000,17.97,60000.0,29.38,45.1,22,8,0,0,0.554436062724027
30000,12.73,70000.0,31.75,35.2,37,18,0,0,0.18125359045080985
7000,6.46,22000.0,24.22,21.9,19,9,0,0,0.4028014820383662
31000,13.56,80000.0,22.73,57.3,39,11,0,0,0.426566945577808
16000,15.02,60000.0,15.44,15.5,19,11,1,0,0.5241762728741856
15000,8.46,42000.0,17.23,19.4,21,9,1,0,0.5352946340919765
10000,13.56,19776.0,16.14,48.1,16,10,0,0,0.3561436569472268
10000,16.14,50000.0,28.37,48.5,13,9,1,0,0.49896801904016735
33000,11.31,94000.0,25.01,50.1,32,17,1,0,0.2478422421179675
7500,8.19,53148.0,34.09,3.2,25,9,1,0,0.6009263181521399
10000,11.8,98000.0,7.04,57.3,15,6,0,0,0.618901027712826
10000,6.46,50000.0,15.0,26.1,13,8,0,0,0.4433361611765494
35000,22.35,120384.0,10.16,0.1,37,11,0,0,0.6469250607703092
13000,11.8,225000.0,22.73,46.2,41,24,1,0,0.3252505515561154
12000,16.91,100000.0,26.75,38.1,62,30,1,0,0.1571095100781808
35000,18.94,105000.0,29.75,98.0,23,14,0,0,0.20532736130678597
11000,14.47,95000.0,28.99,55.7,31,17,0,0,0.2631628970537659
20000,13.56,90000.0,17.41,39.5,23,6,0,0,0.6297415931189998
20000,8.81,62000.0,34.69,81.6,26,18,0,0,0.10576643761529916
25000,19.92,42889.6,25.42,73.0,26,15,0,0,0.20444606434413387
8000,14.47,55000.0,36.18,72.8,15,7,1,0,0.5386629436559444
10000,7.02,40000.0,23.01,29.8,20,13,0,0,0.26933439026327916
24000,11.8,80000.0,11.54,15.2,11,9,0,0,0.43140696957506375
20000,25.34,55000.0,4.42,14.6,12,8,1,0,0.6725849300464593
25000,6.11,150000.0,5.06,38.2,7,5,0,0,0.5987409047264016
20000,7.84,62400.0,14.13,60.3,7,6,0,0,0.4056790747941945
